exception_id,exception_type,severity,owner,region,area_manager,age_days,status,recommended_action,campaign_id,store_id,sku,allocation_id,confirmation_id,message,created_date,sla_status,priority_score
EXC-723,overstock_risk,watch,Merchant,West,Lisa Wong,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-PEACH,S-068,PEACH-005,,,"Overstock risk for SKU PEACH-005 at store S-068: sell-through=7.4%, on-hand=25.",2026-07-28,within,225
EXC-724,overstock_risk,watch,Merchant,West,Lisa Wong,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-PEACH,S-068,PEACH-006,,,"Overstock risk for SKU PEACH-006 at store S-068: sell-through=0.0%, on-hand=24.",2026-07-28,within,225
EXC-725,overstock_risk,watch,Merchant,West,Lisa Wong,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-PEACH,S-068,PEACH-007,,,"Overstock risk for SKU PEACH-007 at store S-068: sell-through=20.8%, on-hand=38.",2026-07-28,within,225
EXC-726,overstock_risk,watch,Merchant,West,Lisa Wong,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-PEACH,S-068,PEACH-011,,,"Overstock risk for SKU PEACH-011 at store S-068: sell-through=0.0%, on-hand=25.",2026-07-28,within,225
EXC-727,overstock_risk,watch,Merchant,West,Lisa Wong,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-PEACH,S-068,PEACH-012,,,"Overstock risk for SKU PEACH-012 at store S-068: sell-through=0.0%, on-hand=19.",2026-07-28,within,225
EXC-728,overstock_risk,watch,Merchant,North,Marcus Lee,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-PEACH,S-049,PEACH-002,,,"Overstock risk for SKU PEACH-002 at store S-049: sell-through=0.0%, on-hand=10.",2026-07-28,within,225
EXC-729,overstock_risk,watch,Merchant,North,Marcus Lee,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-PEACH,S-049,PEACH-003,,,"Overstock risk for SKU PEACH-003 at store S-049: sell-through=0.0%, on-hand=33.",2026-07-28,within,225
EXC-730,overstock_risk,watch,Merchant,North,Marcus Lee,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-PEACH,S-049,PEACH-004,,,"Overstock risk for SKU PEACH-004 at store S-049: sell-through=0.0%, on-hand=16.",2026-07-28,within,225
EXC-731,overstock_risk,watch,Merchant,North,Marcus Lee,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-PEACH,S-049,PEACH-005,,,"Overstock risk for SKU PEACH-005 at store S-049: sell-through=12.5%, on-hand=35.",2026-07-28,within,225
EXC-732,overstock_risk,watch,Merchant,North,Marcus Lee,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-PEACH,S-049,PEACH-006,,,"Overstock risk for SKU PEACH-006 at store S-049: sell-through=0.0%, on-hand=32.",2026-07-28,within,225
EXC-733,overstock_risk,watch,Merchant,North,Marcus Lee,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-PEACH,S-049,PEACH-007,,,"Overstock risk for SKU PEACH-007 at store S-049: sell-through=0.0%, on-hand=28.",2026-07-28,within,225
EXC-734,overstock_risk,watch,Merchant,North,Marcus Lee,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-PEACH,S-049,PEACH-009,,,"Overstock risk for SKU PEACH-009 at store S-049: sell-through=0.0%, on-hand=23.",2026-07-28,within,225
EXC-735,overstock_risk,watch,Merchant,North,Marcus Lee,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-PEACH,S-049,PEACH-010,,,"Overstock risk for SKU PEACH-010 at store S-049: sell-through=27.3%, on-hand=40.",2026-07-28,within,225
EXC-736,overstock_risk,watch,Merchant,North,Marcus Lee,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-PEACH,S-049,PEACH-011,,,"Overstock risk for SKU PEACH-011 at store S-049: sell-through=13.2%, on-hand=46.",2026-07-28,within,225
EXC-737,overstock_risk,watch,Merchant,North,Marcus Lee,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-PEACH,S-049,PEACH-012,,,"Overstock risk for SKU PEACH-012 at store S-049: sell-through=12.5%, on-hand=35.",2026-07-28,within,225
EXC-738,overstock_risk,watch,Merchant,West,David Park,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-PEACH,S-046,PEACH-012,,,"Overstock risk for SKU PEACH-012 at store S-046: sell-through=29.4%, on-hand=48.",2026-07-28,within,225
EXC-739,overstock_risk,watch,Merchant,South,Sarah Chen,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-PEACH,S-078,PEACH-004,,,"Overstock risk for SKU PEACH-004 at store S-078: sell-through=24.4%, on-hand=31.",2026-07-28,within,225
EXC-740,overstock_risk,watch,Merchant,North,Robert Taylor,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-058,BTS-006,,,"Overstock risk for SKU BTS-006 at store S-058: sell-through=25.0%, on-hand=21.",2026-08-28,within,215
EXC-741,overstock_risk,watch,Merchant,North,Robert Taylor,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-058,BTS-007,,,"Overstock risk for SKU BTS-007 at store S-058: sell-through=0.0%, on-hand=24.",2026-08-28,within,215
EXC-742,overstock_risk,watch,Merchant,North,Robert Taylor,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-058,BTS-008,,,"Overstock risk for SKU BTS-008 at store S-058: sell-through=17.1%, on-hand=29.",2026-08-28,within,215
EXC-743,overstock_risk,watch,Merchant,North,Maria Rodriguez,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-018,BTS-002,,,"Overstock risk for SKU BTS-002 at store S-018: sell-through=0.0%, on-hand=26.",2026-08-28,within,215
EXC-744,overstock_risk,watch,Merchant,North,Maria Rodriguez,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-018,BTS-003,,,"Overstock risk for SKU BTS-003 at store S-018: sell-through=0.0%, on-hand=42.",2026-08-28,within,215
EXC-745,overstock_risk,watch,Merchant,North,Maria Rodriguez,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-018,BTS-004,,,"Overstock risk for SKU BTS-004 at store S-018: sell-through=0.0%, on-hand=27.",2026-08-28,within,215
EXC-746,overstock_risk,watch,Merchant,North,Maria Rodriguez,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-018,BTS-005,,,"Overstock risk for SKU BTS-005 at store S-018: sell-through=13.2%, on-hand=46.",2026-08-28,within,215
EXC-747,overstock_risk,watch,Merchant,North,Maria Rodriguez,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-018,BTS-006,,,"Overstock risk for SKU BTS-006 at store S-018: sell-through=0.0%, on-hand=23.",2026-08-28,within,215
EXC-748,overstock_risk,watch,Merchant,North,Maria Rodriguez,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-018,BTS-007,,,"Overstock risk for SKU BTS-007 at store S-018: sell-through=0.0%, on-hand=18.",2026-08-28,within,215
EXC-749,overstock_risk,watch,Merchant,North,Maria Rodriguez,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-018,BTS-008,,,"Overstock risk for SKU BTS-008 at store S-018: sell-through=11.1%, on-hand=40.",2026-08-28,within,215
EXC-750,overstock_risk,watch,Merchant,North,Maria Rodriguez,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-018,BTS-009,,,"Overstock risk for SKU BTS-009 at store S-018: sell-through=28.0%, on-hand=36.",2026-08-28,within,215
EXC-751,overstock_risk,watch,Merchant,North,Maria Rodriguez,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-018,BTS-010,,,"Overstock risk for SKU BTS-010 at store S-018: sell-through=0.0%, on-hand=21.",2026-08-28,within,215
EXC-752,overstock_risk,watch,Merchant,South,Sarah Chen,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-078,BTS-009,,,"Overstock risk for SKU BTS-009 at store S-078: sell-through=20.5%, on-hand=31.",2026-08-28,within,215
EXC-753,overstock_risk,watch,Merchant,North,Maria Rodriguez,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-066,BTS-005,,,"Overstock risk for SKU BTS-005 at store S-066: sell-through=21.2%, on-hand=41.",2026-08-28,within,215
EXC-754,overstock_risk,watch,Merchant,South,Emma Wilson,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-039,BTS-002,,,"Overstock risk for SKU BTS-002 at store S-039: sell-through=11.3%, on-hand=47.",2026-08-28,within,215
EXC-755,overstock_risk,watch,Merchant,South,Emma Wilson,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-039,BTS-003,,,"Overstock risk for SKU BTS-003 at store S-039: sell-through=17.9%, on-hand=46.",2026-08-28,within,215
EXC-756,overstock_risk,watch,Merchant,South,Emma Wilson,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-039,BTS-005,,,"Overstock risk for SKU BTS-005 at store S-039: sell-through=17.6%, on-hand=28.",2026-08-28,within,215
EXC-757,overstock_risk,watch,Merchant,South,Emma Wilson,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-039,BTS-006,,,"Overstock risk for SKU BTS-006 at store S-039: sell-through=3.4%, on-hand=28.",2026-08-28,within,215
EXC-758,overstock_risk,watch,Merchant,South,Emma Wilson,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-039,BTS-008,,,"Overstock risk for SKU BTS-008 at store S-039: sell-through=0.0%, on-hand=14.",2026-08-28,within,215
EXC-759,overstock_risk,watch,Merchant,North,Jennifer Kim,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-094,BTS-008,,,"Overstock risk for SKU BTS-008 at store S-094: sell-through=24.0%, on-hand=38.",2026-08-28,within,215
EXC-760,overstock_risk,watch,Merchant,West,Ahmed Hassan,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-041,BTS-010,,,"Overstock risk for SKU BTS-010 at store S-041: sell-through=22.7%, on-hand=34.",2026-08-28,within,215
EXC-761,overstock_risk,watch,Merchant,West,Emma Wilson,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-028,BTS-007,,,"Overstock risk for SKU BTS-007 at store S-028: sell-through=26.8%, on-hand=30.",2026-08-28,within,215
EXC-762,overstock_risk,watch,Merchant,East,Lisa Wong,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-027,BTS-003,,,"Overstock risk for SKU BTS-003 at store S-027: sell-through=4.4%, on-hand=43.",2026-08-28,within,215
EXC-763,overstock_risk,watch,Merchant,East,Lisa Wong,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-027,BTS-004,,,"Overstock risk for SKU BTS-004 at store S-027: sell-through=0.0%, on-hand=29.",2026-08-28,within,215
EXC-764,overstock_risk,watch,Merchant,East,Lisa Wong,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-027,BTS-005,,,"Overstock risk for SKU BTS-005 at store S-027: sell-through=24.0%, on-hand=38.",2026-08-28,within,215
EXC-765,overstock_risk,watch,Merchant,East,Lisa Wong,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-027,BTS-007,,,"Overstock risk for SKU BTS-007 at store S-027: sell-through=0.0%, on-hand=21.",2026-08-28,within,215
EXC-766,overstock_risk,watch,Merchant,East,Lisa Wong,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-027,BTS-008,,,"Overstock risk for SKU BTS-008 at store S-027: sell-through=0.0%, on-hand=13.",2026-08-28,within,215
EXC-767,overstock_risk,watch,Merchant,East,Lisa Wong,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-027,BTS-010,,,"Overstock risk for SKU BTS-010 at store S-027: sell-through=0.0%, on-hand=22.",2026-08-28,within,215
EXC-768,overstock_risk,watch,Merchant,East,Ahmed Hassan,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-100,BTS-002,,,"Overstock risk for SKU BTS-002 at store S-100: sell-through=0.0%, on-hand=31.",2026-08-28,within,215
EXC-769,overstock_risk,watch,Merchant,East,Ahmed Hassan,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-100,BTS-003,,,"Overstock risk for SKU BTS-003 at store S-100: sell-through=0.0%, on-hand=20.",2026-08-28,within,215
EXC-770,overstock_risk,watch,Merchant,East,Ahmed Hassan,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-100,BTS-004,,,"Overstock risk for SKU BTS-004 at store S-100: sell-through=29.4%, on-hand=36.",2026-08-28,within,215
EXC-771,overstock_risk,watch,Merchant,East,Ahmed Hassan,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-100,BTS-005,,,"Overstock risk for SKU BTS-005 at store S-100: sell-through=0.0%, on-hand=15.",2026-08-28,within,215
EXC-772,overstock_risk,watch,Merchant,East,Ahmed Hassan,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-100,BTS-006,,,"Overstock risk for SKU BTS-006 at store S-100: sell-through=0.0%, on-hand=16.",2026-08-28,within,215
EXC-773,overstock_risk,watch,Merchant,East,Ahmed Hassan,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-100,BTS-008,,,"Overstock risk for SKU BTS-008 at store S-100: sell-through=14.6%, on-hand=44.",2026-08-28,within,215
EXC-774,overstock_risk,watch,Merchant,East,Ahmed Hassan,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-100,BTS-009,,,"Overstock risk for SKU BTS-009 at store S-100: sell-through=0.0%, on-hand=22.",2026-08-28,within,215
EXC-775,overstock_risk,watch,Merchant,East,Ahmed Hassan,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-100,BTS-010,,,"Overstock risk for SKU BTS-010 at store S-100: sell-through=12.8%, on-hand=34.",2026-08-28,within,215
EXC-776,overstock_risk,watch,Merchant,West,Lisa Wong,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-045,BTS-002,,,"Overstock risk for SKU BTS-002 at store S-045: sell-through=20.9%, on-hand=34.",2026-08-28,within,215
EXC-777,overstock_risk,watch,Merchant,West,Lisa Wong,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-045,BTS-005,,,"Overstock risk for SKU BTS-005 at store S-045: sell-through=14.6%, on-hand=35.",2026-08-28,within,215
EXC-778,overstock_risk,watch,Merchant,North,Lisa Wong,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-017,BTS-002,,,"Overstock risk for SKU BTS-002 at store S-017: sell-through=23.9%, on-hand=35.",2026-08-28,within,215
EXC-779,overstock_risk,watch,Merchant,East,James Okoro,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-065,BTS-003,,,"Overstock risk for SKU BTS-003 at store S-065: sell-through=3.4%, on-hand=28.",2026-08-28,within,215
EXC-780,overstock_risk,watch,Merchant,East,James Okoro,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-065,BTS-005,,,"Overstock risk for SKU BTS-005 at store S-065: sell-through=15.6%, on-hand=38.",2026-08-28,within,215
EXC-781,overstock_risk,watch,Merchant,East,James Okoro,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-065,BTS-008,,,"Overstock risk for SKU BTS-008 at store S-065: sell-through=0.0%, on-hand=32.",2026-08-28,within,215
EXC-782,overstock_risk,watch,Merchant,East,James Okoro,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-065,BTS-010,,,"Overstock risk for SKU BTS-010 at store S-065: sell-through=0.0%, on-hand=23.",2026-08-28,within,215
EXC-783,overstock_risk,watch,Merchant,West,Maria Rodriguez,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-070,BTS-002,,,"Overstock risk for SKU BTS-002 at store S-070: sell-through=0.0%, on-hand=29.",2026-08-28,within,215
EXC-784,overstock_risk,watch,Merchant,West,Maria Rodriguez,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-070,BTS-003,,,"Overstock risk for SKU BTS-003 at store S-070: sell-through=0.0%, on-hand=17.",2026-08-28,within,215
EXC-785,overstock_risk,watch,Merchant,West,Maria Rodriguez,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-070,BTS-004,,,"Overstock risk for SKU BTS-004 at store S-070: sell-through=0.0%, on-hand=31.",2026-08-28,within,215
EXC-786,overstock_risk,watch,Merchant,West,Maria Rodriguez,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-070,BTS-005,,,"Overstock risk for SKU BTS-005 at store S-070: sell-through=7.7%, on-hand=36.",2026-08-28,within,215
EXC-787,overstock_risk,watch,Merchant,West,Maria Rodriguez,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-070,BTS-007,,,"Overstock risk for SKU BTS-007 at store S-070: sell-through=0.0%, on-hand=52.",2026-08-28,within,215
EXC-788,overstock_risk,watch,Merchant,West,Maria Rodriguez,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-070,BTS-008,,,"Overstock risk for SKU BTS-008 at store S-070: sell-through=0.0%, on-hand=15.",2026-08-28,within,215
EXC-789,overstock_risk,watch,Merchant,West,Maria Rodriguez,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-070,BTS-009,,,"Overstock risk for SKU BTS-009 at store S-070: sell-through=22.4%, on-hand=38.",2026-08-28,within,215
EXC-790,overstock_risk,watch,Merchant,West,Maria Rodriguez,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-070,BTS-010,,,"Overstock risk for SKU BTS-010 at store S-070: sell-through=0.0%, on-hand=54.",2026-08-28,within,215
EXC-791,overstock_risk,watch,Merchant,West,David Park,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-046,BTS-002,,,"Overstock risk for SKU BTS-002 at store S-046: sell-through=26.3%, on-hand=28.",2026-08-28,within,215
EXC-792,overstock_risk,watch,Merchant,East,David Park,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-072,BTS-002,,,"Overstock risk for SKU BTS-002 at store S-072: sell-through=0.0%, on-hand=21.",2026-08-28,within,215
EXC-793,overstock_risk,watch,Merchant,East,David Park,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-072,BTS-004,,,"Overstock risk for SKU BTS-004 at store S-072: sell-through=6.1%, on-hand=31.",2026-08-28,within,215
EXC-794,overstock_risk,watch,Merchant,East,David Park,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-072,BTS-007,,,"Overstock risk for SKU BTS-007 at store S-072: sell-through=22.8%, on-hand=44.",2026-08-28,within,215
EXC-795,overstock_risk,watch,Merchant,East,David Park,0,open,Plan markdown or transfer to high-velocity stores.,C-2026-BTS,S-072,BTS-008,,,"Overstock risk for SKU BTS-008 at store S-072: sell-through=17.1%, on-hand=27.",2026-08-28,within,215
