shipment_id,allocation_id,campaign_id,sku,store_id,shipped_quantity,shipped_date,expected_arrival_date,carton_count,dc_id,carrier
SH-1191-S-047-FCL-001,A-1191-S-047-FCL-001,C-2026-FCL,FCL-001,S-047,211,2026-08-24,2026-08-27,8,DC-02,QuickShip Logistics
SH-1192-S-047-FCL-002,A-1192-S-047-FCL-002,C-2026-FCL,FCL-002,S-047,84,2026-08-25,2026-08-28,3,DC-02,QuickShip Logistics
SH-1193-S-047-FCL-003,A-1193-S-047-FCL-003,C-2026-FCL,FCL-003,S-047,81,2026-08-25,2026-08-29,3,DC-01,FastFreight Co
SH-1194-S-047-FCL-004,A-1194-S-047-FCL-004,C-2026-FCL,FCL-004,S-047,68,2026-08-25,2026-08-28,2,DC-02,FastFreight Co
SH-1195-S-047-FCL-005,A-1195-S-047-FCL-005,C-2026-FCL,FCL-005,S-047,85,2026-08-26,2026-08-28,3,DC-02,Reliable Transport
SH-1196-S-047-FCL-006,A-1196-S-047-FCL-006,C-2026-FCL,FCL-006,S-047,67,2026-08-26,2026-08-30,2,DC-03,QuickShip Logistics
SH-1197-S-047-FCL-007,A-1197-S-047-FCL-007,C-2026-FCL,FCL-007,S-047,71,2026-08-26,2026-08-28,2,DC-03,QuickShip Logistics
SH-1198-S-047-FCL-008,A-1198-S-047-FCL-008,C-2026-FCL,FCL-008,S-047,73,2026-08-26,2026-08-30,3,DC-02,FastFreight Co
SH-1199-S-047-FCL-009,A-1199-S-047-FCL-009,C-2026-FCL,FCL-009,S-047,70,2026-08-25,2026-08-29,2,DC-03,QuickShip Logistics
SH-1200-S-047-FCL-010,A-1200-S-047-FCL-010,C-2026-FCL,FCL-010,S-047,81,2026-08-27,2026-08-29,3,DC-03,QuickShip Logistics
SH-1201-S-089-FCL-001,A-1201-S-089-FCL-001,C-2026-FCL,FCL-001,S-089,200,2026-08-26,2026-08-29,8,DC-02,QuickShip Logistics
SH-1202-S-089-FCL-002,A-1202-S-089-FCL-002,C-2026-FCL,FCL-002,S-089,87,2026-08-25,2026-08-27,3,DC-03,FastFreight Co
SH-1203-S-089-FCL-003,A-1203-S-089-FCL-003,C-2026-FCL,FCL-003,S-089,123,2026-08-25,2026-08-29,5,DC-02,FastFreight Co
SH-1204-S-089-FCL-004,A-1204-S-089-FCL-004,C-2026-FCL,FCL-004,S-089,144,2026-08-23,2026-08-27,6,DC-02,Reliable Transport
SH-1205-S-089-FCL-005,A-1205-S-089-FCL-005,C-2026-FCL,FCL-005,S-089,129,2026-08-25,2026-08-27,5,DC-02,FastFreight Co
SH-1206-S-089-FCL-006,A-1206-S-089-FCL-006,C-2026-FCL,FCL-006,S-089,122,2026-08-25,2026-08-29,5,DC-03,QuickShip Logistics
SH-1207-S-089-FCL-007,A-1207-S-089-FCL-007,C-2026-FCL,FCL-007,S-089,130,2026-08-26,2026-08-29,5,DC-03,FastFreight Co
SH-1208-S-089-FCL-008,A-1208-S-089-FCL-008,C-2026-FCL,FCL-008,S-089,123,2026-08-25,2026-08-27,5,DC-03,Reliable Transport
SH-1209-S-089-FCL-009,A-1209-S-089-FCL-009,C-2026-FCL,FCL-009,S-089,123,2026-08-27,2026-08-30,5,DC-02,Reliable Transport
SH-1210-S-089-FCL-010,A-1210-S-089-FCL-010,C-2026-FCL,FCL-010,S-089,125,2026-08-26,2026-08-28,5,DC-02,QuickShip Logistics
SH-1211-S-019-FCL-001,A-1211-S-019-FCL-001,C-2026-FCL,FCL-001,S-019,181,2026-08-25,2026-08-28,7,DC-02,FastFreight Co
SH-1212-S-019-FCL-002,A-1212-S-019-FCL-002,C-2026-FCL,FCL-002,S-019,47,2026-08-25,2026-08-29,1,DC-02,QuickShip Logistics
SH-1213-S-019-FCL-003,A-1213-S-019-FCL-003,C-2026-FCL,FCL-003,S-019,92,2026-08-26,2026-08-28,3,DC-01,FastFreight Co
SH-1214-S-019-FCL-004,A-1214-S-019-FCL-004,C-2026-FCL,FCL-004,S-019,83,2026-08-24,2026-08-27,3,DC-02,QuickShip Logistics
SH-1215-S-019-FCL-005,A-1215-S-019-FCL-005,C-2026-FCL,FCL-005,S-019,40,2026-08-23,2026-08-27,1,DC-01,Reliable Transport
SH-1216-S-019-FCL-006,A-1216-S-019-FCL-006,C-2026-FCL,FCL-006,S-019,89,2026-08-24,2026-08-28,3,DC-02,FastFreight Co
SH-1217-S-019-FCL-007,A-1217-S-019-FCL-007,C-2026-FCL,FCL-007,S-019,92,2026-08-26,2026-08-29,3,DC-03,QuickShip Logistics
SH-1218-S-019-FCL-008,A-1218-S-019-FCL-008,C-2026-FCL,FCL-008,S-019,74,2026-08-24,2026-08-27,3,DC-03,FastFreight Co
SH-1219-S-019-FCL-009,A-1219-S-019-FCL-009,C-2026-FCL,FCL-009,S-019,76,2026-08-23,2026-08-27,3,DC-01,Reliable Transport
SH-1220-S-019-FCL-010,A-1220-S-019-FCL-010,C-2026-FCL,FCL-010,S-019,40,2026-08-23,2026-08-27,1,DC-01,Reliable Transport
SH-1221-S-055-FCL-001,A-1221-S-055-FCL-001,C-2026-FCL,FCL-001,S-055,215,2026-08-28,2026-08-30,8,DC-03,QuickShip Logistics
SH-1222-S-055-FCL-002,A-1222-S-055-FCL-002,C-2026-FCL,FCL-002,S-055,44,2026-08-28,2026-08-30,1,DC-01,Reliable Transport
SH-1223-S-055-FCL-003,A-1223-S-055-FCL-003,C-2026-FCL,FCL-003,S-055,68,2026-08-26,2026-08-29,2,DC-02,QuickShip Logistics
SH-1224-S-055-FCL-004,A-1224-S-055-FCL-004,C-2026-FCL,FCL-004,S-055,97,2026-08-25,2026-08-29,4,DC-01,Reliable Transport
SH-1225-S-055-FCL-005,A-1225-S-055-FCL-005,C-2026-FCL,FCL-005,S-055,50,2026-08-25,2026-08-27,2,DC-03,Reliable Transport
SH-1226-S-055-FCL-006,A-1226-S-055-FCL-006,C-2026-FCL,FCL-006,S-055,38,2026-08-23,2026-08-27,1,DC-03,Reliable Transport
SH-1227-S-055-FCL-007,A-1227-S-055-FCL-007,C-2026-FCL,FCL-007,S-055,49,2026-08-24,2026-08-27,2,DC-01,QuickShip Logistics
SH-1228-S-055-FCL-008,A-1228-S-055-FCL-008,C-2026-FCL,FCL-008,S-055,42,2026-08-28,2026-08-30,1,DC-03,QuickShip Logistics
SH-1229-S-055-FCL-009,A-1229-S-055-FCL-009,C-2026-FCL,FCL-009,S-055,44,2026-08-26,2026-08-28,1,DC-02,QuickShip Logistics
SH-1230-S-055-FCL-010,A-1230-S-055-FCL-010,C-2026-FCL,FCL-010,S-055,59,2026-08-27,2026-08-29,2,DC-03,Reliable Transport
SH-1231-S-048-FCL-001,A-1231-S-048-FCL-001,C-2026-FCL,FCL-001,S-048,213,2026-08-26,2026-08-30,8,DC-02,Reliable Transport
SH-1232-S-048-FCL-002,A-1232-S-048-FCL-002,C-2026-FCL,FCL-002,S-048,63,2026-08-24,2026-08-28,2,DC-02,Reliable Transport
SH-1233-S-048-FCL-003,A-1233-S-048-FCL-003,C-2026-FCL,FCL-003,S-048,54,2026-08-27,2026-08-29,2,DC-01,FastFreight Co
SH-1234-S-048-FCL-004,A-1234-S-048-FCL-004,C-2026-FCL,FCL-004,S-048,51,2026-08-28,2026-08-30,2,DC-01,FastFreight Co
SH-1235-S-048-FCL-005,A-1235-S-048-FCL-005,C-2026-FCL,FCL-005,S-048,38,2026-08-25,2026-08-27,1,DC-01,Reliable Transport
SH-1236-S-048-FCL-006,A-1236-S-048-FCL-006,C-2026-FCL,FCL-006,S-048,70,2026-08-28,2026-08-30,2,DC-02,QuickShip Logistics
SH-1237-S-048-FCL-007,A-1237-S-048-FCL-007,C-2026-FCL,FCL-007,S-048,65,2026-08-23,2026-08-27,2,DC-01,FastFreight Co
SH-1238-S-048-FCL-008,A-1238-S-048-FCL-008,C-2026-FCL,FCL-008,S-048,44,2026-08-25,2026-08-28,1,DC-02,FastFreight Co
SH-1239-S-048-FCL-009,A-1239-S-048-FCL-009,C-2026-FCL,FCL-009,S-048,73,2026-08-25,2026-08-27,3,DC-02,FastFreight Co
SH-1240-S-048-FCL-010,A-1240-S-048-FCL-010,C-2026-FCL,FCL-010,S-048,82,2026-08-24,2026-08-27,3,DC-01,QuickShip Logistics
SH-1241-S-050-FCL-001,A-1241-S-050-FCL-001,C-2026-FCL,FCL-001,S-050,158,2026-08-26,2026-08-30,6,DC-03,FastFreight Co
SH-1242-S-050-FCL-002,A-1242-S-050-FCL-002,C-2026-FCL,FCL-002,S-050,51,2026-08-24,2026-08-27,2,DC-02,QuickShip Logistics
SH-1243-S-050-FCL-003,A-1243-S-050-FCL-003,C-2026-FCL,FCL-003,S-050,65,2026-08-25,2026-08-28,2,DC-03,FastFreight Co
SH-1244-S-050-FCL-004,A-1244-S-050-FCL-004,C-2026-FCL,FCL-004,S-050,57,2026-08-28,2026-08-30,2,DC-03,Reliable Transport
SH-1245-S-050-FCL-005,A-1245-S-050-FCL-005,C-2026-FCL,FCL-005,S-050,51,2026-08-26,2026-08-28,2,DC-01,FastFreight Co
SH-1246-S-050-FCL-006,A-1246-S-050-FCL-006,C-2026-FCL,FCL-006,S-050,78,2026-08-24,2026-08-27,3,DC-03,Reliable Transport
SH-1247-S-050-FCL-007,A-1247-S-050-FCL-007,C-2026-FCL,FCL-007,S-050,63,2026-08-25,2026-08-28,2,DC-02,FastFreight Co
SH-1248-S-050-FCL-008,A-1248-S-050-FCL-008,C-2026-FCL,FCL-008,S-050,36,2026-08-25,2026-08-27,1,DC-03,QuickShip Logistics
SH-1249-S-050-FCL-009,A-1249-S-050-FCL-009,C-2026-FCL,FCL-009,S-050,61,2026-08-23,2026-08-27,2,DC-01,QuickShip Logistics
SH-1250-S-050-FCL-010,A-1250-S-050-FCL-010,C-2026-FCL,FCL-010,S-050,71,2026-08-27,2026-08-30,2,DC-02,QuickShip Logistics
SH-1251-S-074-FCL-001,A-1251-S-074-FCL-001,C-2026-FCL,FCL-001,S-074,199,2026-08-25,2026-08-27,8,DC-02,QuickShip Logistics
SH-1252-S-074-FCL-002,A-1252-S-074-FCL-002,C-2026-FCL,FCL-002,S-074,58,2026-08-28,2026-08-30,2,DC-02,Reliable Transport
SH-1253-S-074-FCL-003,A-1253-S-074-FCL-003,C-2026-FCL,FCL-003,S-074,39,2026-08-26,2026-08-30,1,DC-01,Reliable Transport
SH-1254-S-074-FCL-004,A-1254-S-074-FCL-004,C-2026-FCL,FCL-004,S-074,55,2026-08-25,2026-08-28,2,DC-02,FastFreight Co
SH-1255-S-074-FCL-005,A-1255-S-074-FCL-005,C-2026-FCL,FCL-005,S-074,28,2026-08-26,2026-08-29,1,DC-03,Reliable Transport
SH-1256-S-074-FCL-006,A-1256-S-074-FCL-006,C-2026-FCL,FCL-006,S-074,45,2026-08-27,2026-08-29,1,DC-01,FastFreight Co
SH-1257-S-074-FCL-007,A-1257-S-074-FCL-007,C-2026-FCL,FCL-007,S-074,28,2026-08-25,2026-08-27,1,DC-01,Reliable Transport
SH-1258-S-074-FCL-008,A-1258-S-074-FCL-008,C-2026-FCL,FCL-008,S-074,45,2026-08-25,2026-08-29,1,DC-02,FastFreight Co
SH-1259-S-074-FCL-009,A-1259-S-074-FCL-009,C-2026-FCL,FCL-009,S-074,20,2026-08-26,2026-08-28,1,DC-03,Reliable Transport
SH-1260-S-074-FCL-010,A-1260-S-074-FCL-010,C-2026-FCL,FCL-010,S-074,29,2026-08-25,2026-08-29,1,DC-02,FastFreight Co
SH-1261-S-002-FCL-001,A-1261-S-002-FCL-001,C-2026-FCL,FCL-001,S-002,204,2026-08-26,2026-08-28,8,DC-03,FastFreight Co
SH-1262-S-002-FCL-002,A-1262-S-002-FCL-002,C-2026-FCL,FCL-002,S-002,64,2026-08-26,2026-08-30,2,DC-01,QuickShip Logistics
SH-1263-S-002-FCL-003,A-1263-S-002-FCL-003,C-2026-FCL,FCL-003,S-002,65,2026-08-26,2026-08-28,2,DC-01,FastFreight Co
SH-1264-S-002-FCL-004,A-1264-S-002-FCL-004,C-2026-FCL,FCL-004,S-002,68,2026-08-27,2026-08-30,2,DC-02,Reliable Transport
SH-1265-S-002-FCL-005,A-1265-S-002-FCL-005,C-2026-FCL,FCL-005,S-002,90,2026-08-24,2026-08-27,3,DC-03,QuickShip Logistics
SH-1266-S-002-FCL-006,A-1266-S-002-FCL-006,C-2026-FCL,FCL-006,S-002,45,2026-08-26,2026-08-28,1,DC-02,FastFreight Co
SH-1267-S-002-FCL-007,A-1267-S-002-FCL-007,C-2026-FCL,FCL-007,S-002,53,2026-08-25,2026-08-27,2,DC-03,FastFreight Co
SH-1268-S-002-FCL-008,A-1268-S-002-FCL-008,C-2026-FCL,FCL-008,S-002,60,2026-08-26,2026-08-28,2,DC-03,QuickShip Logistics
SH-1269-S-002-FCL-009,A-1269-S-002-FCL-009,C-2026-FCL,FCL-009,S-002,65,2026-08-26,2026-08-30,2,DC-03,FastFreight Co
SH-1270-S-002-FCL-010,A-1270-S-002-FCL-010,C-2026-FCL,FCL-010,S-002,49,2026-08-28,2026-08-30,2,DC-02,FastFreight Co
SH-1271-S-037-FCL-001,A-1271-S-037-FCL-001,C-2026-FCL,FCL-001,S-037,178,2026-08-27,2026-08-29,7,DC-01,QuickShip Logistics
SH-1272-S-037-FCL-002,A-1272-S-037-FCL-002,C-2026-FCL,FCL-002,S-037,51,2026-08-24,2026-08-27,2,DC-03,QuickShip Logistics
SH-1273-S-037-FCL-003,A-1273-S-037-FCL-003,C-2026-FCL,FCL-003,S-037,15,2026-08-23,2026-08-27,1,DC-03,FastFreight Co
SH-1274-S-037-FCL-004,A-1274-S-037-FCL-004,C-2026-FCL,FCL-004,S-037,16,2026-08-24,2026-08-27,1,DC-02,FastFreight Co
SH-1275-S-037-FCL-005,A-1275-S-037-FCL-005,C-2026-FCL,FCL-005,S-037,53,2026-08-26,2026-08-30,2,DC-02,Reliable Transport
SH-1276-S-037-FCL-006,A-1276-S-037-FCL-006,C-2026-FCL,FCL-006,S-037,38,2026-08-28,2026-08-30,1,DC-02,QuickShip Logistics
SH-1277-S-037-FCL-007,A-1277-S-037-FCL-007,C-2026-FCL,FCL-007,S-037,51,2026-08-26,2026-08-30,2,DC-01,FastFreight Co
SH-1278-S-037-FCL-008,A-1278-S-037-FCL-008,C-2026-FCL,FCL-008,S-037,48,2026-08-28,2026-08-30,2,DC-01,FastFreight Co
SH-1279-S-037-FCL-009,A-1279-S-037-FCL-009,C-2026-FCL,FCL-009,S-037,34,2026-08-25,2026-08-29,1,DC-01,Reliable Transport
SH-1280-S-037-FCL-010,A-1280-S-037-FCL-010,C-2026-FCL,FCL-010,S-037,17,2026-08-25,2026-08-29,1,DC-01,FastFreight Co
SH-1281-S-045-FCL-001,A-1281-S-045-FCL-001,C-2026-FCL,FCL-001,S-045,181,2026-08-26,2026-08-28,7,DC-03,Reliable Transport
SH-1282-S-045-FCL-002,A-1282-S-045-FCL-002,C-2026-FCL,FCL-002,S-045,43,2026-08-26,2026-08-30,1,DC-02,Reliable Transport
SH-1283-S-045-FCL-003,A-1283-S-045-FCL-003,C-2026-FCL,FCL-003,S-045,68,2026-08-24,2026-08-28,2,DC-03,QuickShip Logistics
SH-1284-S-045-FCL-004,A-1284-S-045-FCL-004,C-2026-FCL,FCL-004,S-045,57,2026-08-26,2026-08-28,2,DC-02,QuickShip Logistics
SH-1285-S-045-FCL-005,A-1285-S-045-FCL-005,C-2026-FCL,FCL-005,S-045,75,2026-08-27,2026-08-29,3,DC-03,Reliable Transport
SH-1286-S-045-FCL-006,A-1286-S-045-FCL-006,C-2026-FCL,FCL-006,S-045,51,2026-08-27,2026-08-29,2,DC-03,QuickShip Logistics
SH-1287-S-045-FCL-007,A-1287-S-045-FCL-007,C-2026-FCL,FCL-007,S-045,58,2026-08-27,2026-08-29,2,DC-01,FastFreight Co
SH-1288-S-045-FCL-008,A-1288-S-045-FCL-008,C-2026-FCL,FCL-008,S-045,54,2026-08-26,2026-08-28,2,DC-01,FastFreight Co
SH-1289-S-045-FCL-009,A-1289-S-045-FCL-009,C-2026-FCL,FCL-009,S-045,42,2026-08-25,2026-08-27,1,DC-03,QuickShip Logistics
SH-1290-S-045-FCL-010,A-1290-S-045-FCL-010,C-2026-FCL,FCL-010,S-045,91,2026-08-27,2026-08-30,3,DC-01,Reliable Transport
SH-1291-S-092-FCL-001,A-1291-S-092-FCL-001,C-2026-FCL,FCL-001,S-092,177,2026-08-25,2026-08-29,7,DC-02,QuickShip Logistics
SH-1292-S-092-FCL-002,A-1292-S-092-FCL-002,C-2026-FCL,FCL-002,S-092,38,2026-08-26,2026-08-29,1,DC-03,QuickShip Logistics
SH-1293-S-092-FCL-003,A-1293-S-092-FCL-003,C-2026-FCL,FCL-003,S-092,17,2026-08-26,2026-08-28,1,DC-03,QuickShip Logistics
SH-1294-S-092-FCL-004,A-1294-S-092-FCL-004,C-2026-FCL,FCL-004,S-092,41,2026-08-25,2026-08-29,1,DC-02,QuickShip Logistics
SH-1295-S-092-FCL-005,A-1295-S-092-FCL-005,C-2026-FCL,FCL-005,S-092,15,2026-08-27,2026-08-29,1,DC-02,QuickShip Logistics
SH-1296-S-092-FCL-006,A-1296-S-092-FCL-006,C-2026-FCL,FCL-006,S-092,30,2026-08-26,2026-08-29,1,DC-03,QuickShip Logistics
SH-1297-S-092-FCL-007,A-1297-S-092-FCL-007,C-2026-FCL,FCL-007,S-092,15,2026-08-25,2026-08-29,1,DC-02,Reliable Transport
SH-1298-S-092-FCL-008,A-1298-S-092-FCL-008,C-2026-FCL,FCL-008,S-092,52,2026-08-26,2026-08-29,2,DC-02,Reliable Transport
SH-1299-S-092-FCL-009,A-1299-S-092-FCL-009,C-2026-FCL,FCL-009,S-092,24,2026-08-24,2026-08-28,1,DC-01,FastFreight Co
SH-1300-S-092-FCL-010,A-1300-S-092-FCL-010,C-2026-FCL,FCL-010,S-092,51,2026-08-26,2026-08-29,2,DC-01,FastFreight Co
SH-1301-S-040-FCL-001,A-1301-S-040-FCL-001,C-2026-FCL,FCL-001,S-040,170,2026-08-27,2026-08-30,7,DC-01,QuickShip Logistics
SH-1302-S-040-FCL-002,A-1302-S-040-FCL-002,C-2026-FCL,FCL-002,S-040,47,2026-08-24,2026-08-27,1,DC-03,FastFreight Co
SH-1303-S-040-FCL-003,A-1303-S-040-FCL-003,C-2026-FCL,FCL-003,S-040,79,2026-08-25,2026-08-29,3,DC-01,QuickShip Logistics
SH-1304-S-040-FCL-004,A-1304-S-040-FCL-004,C-2026-FCL,FCL-004,S-040,56,2026-08-25,2026-08-29,2,DC-01,FastFreight Co
SH-1305-S-040-FCL-005,A-1305-S-040-FCL-005,C-2026-FCL,FCL-005,S-040,55,2026-08-27,2026-08-29,2,DC-01,FastFreight Co
SH-1306-S-040-FCL-006,A-1306-S-040-FCL-006,C-2026-FCL,FCL-006,S-040,43,2026-08-24,2026-08-27,1,DC-03,Reliable Transport
SH-1307-S-040-FCL-007,A-1307-S-040-FCL-007,C-2026-FCL,FCL-007,S-040,62,2026-08-24,2026-08-28,2,DC-03,Reliable Transport
SH-1308-S-040-FCL-008,A-1308-S-040-FCL-008,C-2026-FCL,FCL-008,S-040,75,2026-08-24,2026-08-28,3,DC-02,Reliable Transport
SH-1309-S-040-FCL-009,A-1309-S-040-FCL-009,C-2026-FCL,FCL-009,S-040,64,2026-08-23,2026-08-27,2,DC-01,QuickShip Logistics
SH-1310-S-040-FCL-010,A-1310-S-040-FCL-010,C-2026-FCL,FCL-010,S-040,80,2026-08-26,2026-08-30,3,DC-01,Reliable Transport
SH-1311-S-091-FCL-001,A-1311-S-091-FCL-001,C-2026-FCL,FCL-001,S-091,172,2026-08-23,2026-08-27,7,DC-01,Reliable Transport
SH-1312-S-091-FCL-002,A-1312-S-091-FCL-002,C-2026-FCL,FCL-002,S-091,89,2026-08-24,2026-08-28,3,DC-02,FastFreight Co
SH-1313-S-091-FCL-003,A-1313-S-091-FCL-003,C-2026-FCL,FCL-003,S-091,82,2026-08-25,2026-08-28,3,DC-02,QuickShip Logistics
SH-1314-S-091-FCL-004,A-1314-S-091-FCL-004,C-2026-FCL,FCL-004,S-091,83,2026-08-24,2026-08-27,3,DC-02,QuickShip Logistics
SH-1315-S-091-FCL-005,A-1315-S-091-FCL-005,C-2026-FCL,FCL-005,S-091,127,2026-08-23,2026-08-27,5,DC-02,FastFreight Co
SH-1316-S-091-FCL-006,A-1316-S-091-FCL-006,C-2026-FCL,FCL-006,S-091,113,2026-08-26,2026-08-30,4,DC-03,Reliable Transport
SH-1317-S-091-FCL-007,A-1317-S-091-FCL-007,C-2026-FCL,FCL-007,S-091,81,2026-08-24,2026-08-28,3,DC-03,Reliable Transport
SH-1318-S-091-FCL-008,A-1318-S-091-FCL-008,C-2026-FCL,FCL-008,S-091,144,2026-08-28,2026-08-30,6,DC-02,FastFreight Co
SH-1319-S-091-FCL-009,A-1319-S-091-FCL-009,C-2026-FCL,FCL-009,S-091,79,2026-08-26,2026-08-28,3,DC-01,QuickShip Logistics
SH-1320-S-091-FCL-010,A-1320-S-091-FCL-010,C-2026-FCL,FCL-010,S-091,118,2026-08-24,2026-08-28,4,DC-02,QuickShip Logistics
SH-1321-S-088-FCL-001,A-1321-S-088-FCL-001,C-2026-FCL,FCL-001,S-088,209,2026-08-27,2026-08-29,8,DC-02,FastFreight Co
SH-1322-S-088-FCL-002,A-1322-S-088-FCL-002,C-2026-FCL,FCL-002,S-088,53,2026-08-25,2026-08-28,2,DC-01,QuickShip Logistics
SH-1323-S-088-FCL-003,A-1323-S-088-FCL-003,C-2026-FCL,FCL-003,S-088,82,2026-08-26,2026-08-30,3,DC-03,Reliable Transport
SH-1324-S-088-FCL-004,A-1324-S-088-FCL-004,C-2026-FCL,FCL-004,S-088,48,2026-08-26,2026-08-29,2,DC-01,Reliable Transport
SH-1325-S-088-FCL-005,A-1325-S-088-FCL-005,C-2026-FCL,FCL-005,S-088,66,2026-08-24,2026-08-27,2,DC-01,Reliable Transport
SH-1326-S-088-FCL-006,A-1326-S-088-FCL-006,C-2026-FCL,FCL-006,S-088,40,2026-08-25,2026-08-28,1,DC-03,FastFreight Co
SH-1327-S-088-FCL-007,A-1327-S-088-FCL-007,C-2026-FCL,FCL-007,S-088,81,2026-08-23,2026-08-27,3,DC-02,FastFreight Co
SH-1328-S-088-FCL-008,A-1328-S-088-FCL-008,C-2026-FCL,FCL-008,S-088,39,2026-08-25,2026-08-28,1,DC-01,Reliable Transport
SH-1329-S-088-FCL-009,A-1329-S-088-FCL-009,C-2026-FCL,FCL-009,S-088,84,2026-08-27,2026-08-30,3,DC-01,FastFreight Co
SH-1330-S-088-FCL-010,A-1330-S-088-FCL-010,C-2026-FCL,FCL-010,S-088,65,2026-08-23,2026-08-27,2,DC-02,QuickShip Logistics
SH-1331-S-028-FCL-001,A-1331-S-028-FCL-001,C-2026-FCL,FCL-001,S-028,218,2026-08-26,2026-08-28,9,DC-02,QuickShip Logistics
SH-1332-S-028-FCL-002,A-1332-S-028-FCL-002,C-2026-FCL,FCL-002,S-028,37,2026-08-26,2026-08-29,1,DC-02,Reliable Transport
SH-1333-S-028-FCL-003,A-1333-S-028-FCL-003,C-2026-FCL,FCL-003,S-028,81,2026-08-23,2026-08-27,3,DC-03,QuickShip Logistics
SH-1334-S-028-FCL-004,A-1334-S-028-FCL-004,C-2026-FCL,FCL-004,S-028,42,2026-08-25,2026-08-27,1,DC-03,FastFreight Co
SH-1335-S-028-FCL-005,A-1335-S-028-FCL-005,C-2026-FCL,FCL-005,S-028,60,2026-08-24,2026-08-28,2,DC-03,Reliable Transport
SH-1336-S-028-FCL-006,A-1336-S-028-FCL-006,C-2026-FCL,FCL-006,S-028,50,2026-08-28,2026-08-30,2,DC-03,QuickShip Logistics
SH-1337-S-028-FCL-007,A-1337-S-028-FCL-007,C-2026-FCL,FCL-007,S-028,50,2026-08-27,2026-08-30,2,DC-02,FastFreight Co
SH-1338-S-028-FCL-008,A-1338-S-028-FCL-008,C-2026-FCL,FCL-008,S-028,51,2026-08-25,2026-08-28,2,DC-03,Reliable Transport
SH-1339-S-028-FCL-009,A-1339-S-028-FCL-009,C-2026-FCL,FCL-009,S-028,57,2026-08-27,2026-08-30,2,DC-03,Reliable Transport
SH-1340-S-028-FCL-010,A-1340-S-028-FCL-010,C-2026-FCL,FCL-010,S-028,43,2026-08-25,2026-08-29,1,DC-02,QuickShip Logistics
SH-1341-S-081-FCL-001,A-1341-S-081-FCL-001,C-2026-FCL,FCL-001,S-081,177,2026-08-27,2026-08-29,7,DC-03,QuickShip Logistics
SH-1342-S-081-FCL-002,A-1342-S-081-FCL-002,C-2026-FCL,FCL-002,S-081,83,2026-08-24,2026-08-27,3,DC-01,Reliable Transport
SH-1343-S-081-FCL-003,A-1343-S-081-FCL-003,C-2026-FCL,FCL-003,S-081,67,2026-08-24,2026-08-27,2,DC-01,Reliable Transport
SH-1344-S-081-FCL-004,A-1344-S-081-FCL-004,C-2026-FCL,FCL-004,S-081,63,2026-08-26,2026-08-30,2,DC-03,QuickShip Logistics
SH-1345-S-081-FCL-005,A-1345-S-081-FCL-005,C-2026-FCL,FCL-005,S-081,93,2026-08-23,2026-08-27,3,DC-02,FastFreight Co
SH-1346-S-081-FCL-006,A-1346-S-081-FCL-006,C-2026-FCL,FCL-006,S-081,55,2026-08-23,2026-08-27,2,DC-03,FastFreight Co
SH-1347-S-081-FCL-007,A-1347-S-081-FCL-007,C-2026-FCL,FCL-007,S-081,87,2026-08-27,2026-08-29,3,DC-01,QuickShip Logistics
SH-1348-S-081-FCL-008,A-1348-S-081-FCL-008,C-2026-FCL,FCL-008,S-081,81,2026-08-23,2026-08-27,3,DC-03,QuickShip Logistics
SH-1349-S-081-FCL-009,A-1349-S-081-FCL-009,C-2026-FCL,FCL-009,S-081,44,2026-08-23,2026-08-27,1,DC-03,FastFreight Co
SH-1350-S-081-FCL-010,A-1350-S-081-FCL-010,C-2026-FCL,FCL-010,S-081,87,2026-08-26,2026-08-29,3,DC-02,Reliable Transport
SH-1351-S-057-FCL-001,A-1351-S-057-FCL-001,C-2026-FCL,FCL-001,S-057,177,2026-08-27,2026-08-29,7,DC-02,Reliable Transport
SH-1352-S-057-FCL-002,A-1352-S-057-FCL-002,C-2026-FCL,FCL-002,S-057,72,2026-08-27,2026-08-30,3,DC-03,FastFreight Co
SH-1353-S-057-FCL-003,A-1353-S-057-FCL-003,C-2026-FCL,FCL-003,S-057,65,2026-08-26,2026-08-28,2,DC-01,Reliable Transport
SH-1354-S-057-FCL-004,A-1354-S-057-FCL-004,C-2026-FCL,FCL-004,S-057,71,2026-08-28,2026-08-30,2,DC-02,QuickShip Logistics
SH-1355-S-057-FCL-005,A-1355-S-057-FCL-005,C-2026-FCL,FCL-005,S-057,81,2026-08-23,2026-08-27,3,DC-02,QuickShip Logistics
SH-1356-S-057-FCL-006,A-1356-S-057-FCL-006,C-2026-FCL,FCL-006,S-057,59,2026-08-26,2026-08-30,2,DC-02,QuickShip Logistics
SH-1357-S-057-FCL-007,A-1357-S-057-FCL-007,C-2026-FCL,FCL-007,S-057,47,2026-08-26,2026-08-28,1,DC-02,QuickShip Logistics
SH-1358-S-057-FCL-008,A-1358-S-057-FCL-008,C-2026-FCL,FCL-008,S-057,42,2026-08-27,2026-08-30,1,DC-02,Reliable Transport
SH-1359-S-057-FCL-009,A-1359-S-057-FCL-009,C-2026-FCL,FCL-009,S-057,67,2026-08-26,2026-08-29,2,DC-01,FastFreight Co
SH-1360-S-057-FCL-010,A-1360-S-057-FCL-010,C-2026-FCL,FCL-010,S-057,47,2026-08-26,2026-08-30,1,DC-03,QuickShip Logistics
